   1.6317777454143024E-002   1.2151689000000000E-002
   3.2635556127224033E-002   1.1534538000000000E-002
   4.8953332667163563E-002   1.1689801000000000E-002
   6.5271109207103106E-002   9.1663557999999996E-003
   8.1588888794387610E-002   8.5273772000000001E-003
   9.7906665334327125E-002   7.9456228999999993E-003
  0.11422444187426668        6.7731162999999997E-003
  0.13054222146155117        6.7740281000000001E-003
  0.14685999800149072        7.3959053000000000E-003
  0.16317777454143026        4.0601452000000003E-003
  0.17949555412871476        1.5981599999999999E-003
  0.19581333066865425        3.4253833999999997E-002
  0.21213110720859382        2.3657023999999999E-002
  0.22844888679587833        1.5487453000000000E-002
  0.24476666333581787        1.4533028999999999E-002
  0.26108443987575736        1.2442138000000000E-002
  0.27740221946304189        1.2846263000000000E-002
  0.29371999600298143        1.5962918999999999E-002
  0.31003776035354108        5.4013616000000000E-002
  0.32635556127224036        1.0091232000000000E-002
  0.34267333171748998        1.5577311999999999E-002
  0.35899110216273955        3.9191454000000001E-002
  0.37530887260798917        5.0198509999999997E-003
  0.39162667352668845        7.1013509999999997E-003
  0.40794444397193802        1.2040133000000000E-002
  0.42426221441718764        1.5715302000000000E-002
  0.44057998486243721        1.9057320999999999E-002
  0.45689778578113649        2.0175882999999999E-002
  0.47321555622638606        2.2603393999999999E-002
  0.48953332667163574        2.4535257000000001E-002
  0.50585109711688536        1.6319924999999999E-002
  0.52216886756213488        1.3783666999999999E-002
  0.53848666848083415        8.7585340999999997E-003
  0.55480443892608378        8.6790784999999995E-003
  0.57112220937133340        1.3348947000000000E-002
  0.58743997981658302        8.6940670999999994E-003
  0.60375778073528219        6.9705358000000002E-003
  0.62007555118053181        8.7576596999999999E-003
  0.63639332162578144        7.3866820999999999E-003
  0.65271109207103106        9.0749212000000006E-003
  0.66902889298973034        7.2246951000000002E-003
  0.68534666343497996        9.3838602999999996E-003
  0.70166443388022948        8.0100802000000002E-003
  0.71798220432547910        7.6696155999999996E-003
  0.73430000524417838        7.2941869999999997E-003
  0.75061777568942800        9.6459244000000003E-003
  0.76693554613467763        1.0604149000000000E-002
  0.78325331657992714        1.1798838000000001E-002
  0.79957108702517676        1.3398403999999999E-002
  0.81588888794387604        1.6597170000000001E-002
  0.83220665838912555        1.6332072999999999E-002
  0.84852442883437529        1.9806595999999999E-002
  0.86484219927962491        2.2973429000000000E-002
  0.88116000019832419        2.9433267999999999E-002
  0.89747777064357370        3.5075620000000002E-002
  0.91379554108882333        4.0098068000000001E-002
  0.93011331153407306        4.6286211000000001E-002
  0.94643111245277212        4.5418155000000002E-002
  0.96274888289802185        4.3805913000000002E-002
  0.97906665334327148        3.6396158999999997E-002
  0.99538442378852099        3.0852507000000001E-002
   1.0117022247072203        2.4080328000000002E-002
   1.0280199951524700        2.2492417000000001E-002
   1.0443377655977195        1.8401552000000002E-002
   1.0606555360429690        1.2798884000000000E-002
   1.0769733064882188        1.3258854000000000E-002
   1.0932911074069178        1.1635233000000000E-002
   1.1096088778521676        1.5782490999999999E-002
   1.1259266482974173        1.2309895000000000E-002
   1.1422444187426668        1.2970456000000000E-002
   1.1585622196613661        1.3056616000000000E-002
   1.1748799901066156        1.2152879000000000E-002
   1.1911977605518651        1.2435107000000001E-002
   1.2075155309971148        1.2247716000000001E-002
   1.2238333319158141        5.4335525000000001E-003
   1.2401511023610636        1.6004942000000001E-002
   1.2564688728063134        1.5779846000000000E-002
   1.2727866432515629        1.8456594000000000E-002
   1.2891044441702622        1.9172913000000000E-002
   1.3054222146155117        1.9454231999999998E-002
   1.3217399850607614        2.2078165000000000E-002
   1.3380577555060109        2.6103832000000000E-002
   1.3543755259512607        3.1922153000000002E-002
   1.3706933268699599        4.4743613000000002E-002
   1.3870110973152094        6.4957940000000006E-002
   1.4033288677604590       0.12080751000000001     
   1.4196466382057087       0.50723865000000001     
   1.4359644391244080       0.27656635000000002     
   1.4522822095696575       0.11310604000000000     
   1.4685999800149072        7.2153903000000005E-002
   1.4849177504601567        5.0874072999999999E-002
   1.5012355513788560        4.0332200999999998E-002
   1.5175533218241055        3.1733619999999997E-002
   1.5338710922693553        2.6277111999999998E-002
   1.5501888627146048        2.3043760000000000E-002
   1.5665066331598543        2.1479025999999998E-002
   1.5828244340785536        1.4742539000000001E-002
   1.5991422045238033        6.1567679000000004E-003
   1.6154599749690528        1.5670166999999999E-002
   1.6317777454143023        5.1804675000000001E-002
   1.6480955463330016        2.5787561000000001E-002
   1.6644133167782511        1.9531046000000000E-002
   1.6807310872235011        1.6879023000000000E-002
   1.6970488576687506        1.6115296000000001E-002
   1.7133666585874499        1.6781978999999999E-002
   1.7296844290326994        2.3156791999999999E-002
   1.7460021994779491        9.0962775999999992E-003
   1.7623199699231986        9.9366456000000002E-003
   1.7786377708418979        1.3872117000000000E-002
   1.7949555412871474        7.4798232000000001E-003
   1.8112733117323971        4.2577066999999998E-003
   1.8275910821776467        8.6118111000000001E-003
   1.8439088526228962        5.6747521000000004E-003
   1.8602266535415954        3.3584435000000002E-003
   1.8765444239868450        2.4383838000000000E-003
   1.8928621944320949        1.7157629999999999E-003
   1.9091799648773444        2.4096115000000000E-003
   1.9254977657960437        4.4103383000000003E-003
   1.9418155362412932        4.7888252000000001E-003
   1.9581333066865430        6.9008476999999997E-003
   1.9744510771317925        5.1381001000000001E-003
   1.9907688780504917        4.6925405999999996E-003
   2.0070866484957413        4.9421385999999998E-003
   2.0234044189409905        4.7354603999999996E-003
   2.0397221893862407        5.2756532999999996E-003
   2.0560399903049400        5.4383740999999998E-003
   2.0723577607501893        5.8426383000000004E-003
   2.0886755311954390        5.8305086000000001E-003
   2.1049933016406888        6.7541175999999998E-003
   2.1213110720859381        8.0446113000000007E-003
   2.1376288730046373        6.5068966000000001E-003
   2.1539466434498871        1.0304667999999999E-002
